"","directorio","secuencia_p","orden","fecha","ocu","inac","deso"
"25207",5035588,1,3,2019-10-01,1,0,0
"25208",5035590,1,1,2019-10-01,1,0,0
"25209",5035590,1,2,2019-10-01,1,0,0
"25210",5035590,1,3,2019-10-01,0,1,0
"25211",5035590,1,4,2019-10-01,0,1,0
"25212",5035591,1,1,2019-10-01,0,1,0
"25213",5035591,1,2,2019-10-01,1,0,0
"25214",5035591,1,3,2019-10-01,0,1,0
"25215",5035592,1,1,2019-10-01,0,1,0
"25216",5035592,1,2,2019-10-01,1,0,0
"25217",5035592,1,3,2019-10-01,1,0,0
"25218",5035592,1,4,2019-10-01,0,1,0
"25219",5035592,1,5,2019-10-01,0,1,0
"25220",5035592,1,6,2019-10-01,0,1,0
"25221",5035592,1,7,2019-10-01,0,1,0
"25222",5035593,1,1,2019-10-01,0,1,0
"25223",5035593,1,2,2019-10-01,0,1,0
"25224",5035593,1,3,2019-10-01,0,0,1
"25225",5035593,1,4,2019-10-01,0,1,0
"25226",5035594,1,1,2019-10-01,1,0,0
"25227",5035594,1,2,2019-10-01,0,1,0
"25228",5035594,1,3,2019-10-01,1,0,0
"25229",5035594,1,4,2019-10-01,0,1,0
"25230",5035594,1,6,2019-10-01,0,0,1
"25231",5035594,1,7,2019-10-01,1,0,0
"25232",5035595,1,1,2019-10-01,1,0,0
"25233",5035595,1,2,2019-10-01,1,0,0
"25234",5035595,1,3,2019-10-01,1,0,0
"25235",5035595,1,4,2019-10-01,0,1,0
"25236",5035596,1,1,2019-10-01,1,0,0
"25237",5035596,1,2,2019-10-01,1,0,0
"25238",5035596,1,3,2019-10-01,0,1,0
"25239",5035598,1,1,2019-10-01,1,0,0
"25240",5035598,1,2,2019-10-01,1,0,0
"25241",5035598,1,3,2019-10-01,1,0,0
"25242",5035598,1,4,2019-10-01,1,0,0
"25243",5035598,1,5,2019-10-01,0,1,0
"25244",5035599,1,1,2019-10-01,0,1,0
"25245",5035599,1,2,2019-10-01,1,0,0
"25246",5035599,1,3,2019-10-01,0,0,1
"25247",5035599,1,4,2019-10-01,1,0,0
"25248",5035599,1,5,2019-10-01,1,0,0
"25249",5035599,1,6,2019-10-01,0,1,0
"25250",5035599,1,10,2019-10-01,0,0,1
"25251",5035600,1,1,2019-10-01,1,0,0
"25252",5035600,1,2,2019-10-01,1,0,0
"25253",5035600,1,3,2019-10-01,1,0,0
"25254",5035600,1,4,2019-10-01,1,0,0
"25255",5035600,1,5,2019-10-01,0,1,0
"25256",5035601,1,1,2019-10-01,1,0,0
"25257",5035601,1,2,2019-10-01,1,0,0
"25258",5035601,1,3,2019-10-01,0,1,0
"25259",5035602,1,1,2019-10-01,1,0,0
"25260",5035602,1,2,2019-10-01,1,0,0
"25261",5035602,1,4,2019-10-01,1,0,0
"25262",5035602,1,5,2019-10-01,0,1,0
"25263",5035603,1,1,2019-10-01,1,0,0
"25264",5035603,1,3,2019-10-01,1,0,0
"25265",5035603,1,4,2019-10-01,1,0,0
"25266",5035604,1,1,2019-10-01,1,0,0
"25267",5035605,1,1,2019-10-01,1,0,0
"25268",5035605,1,2,2019-10-01,0,1,0
"25269",5035605,1,3,2019-10-01,1,0,0
"25270",5035605,1,4,2019-10-01,0,1,0
"25271",5035605,1,5,2019-10-01,1,0,0
"25272",5035606,1,1,2019-10-01,0,1,0
"25273",5035606,1,2,2019-10-01,1,0,0
"25274",5035606,1,3,2019-10-01,0,1,0
"25275",5035606,1,4,2019-10-01,1,0,0
"25276",5035606,1,5,2019-10-01,0,1,0
"25277",5035606,1,7,2019-10-01,1,0,0
"25278",5035607,1,1,2019-10-01,1,0,0
"25279",5035607,1,2,2019-10-01,1,0,0
"25280",5035607,1,4,2019-10-01,0,1,0
"25281",5035607,1,5,2019-10-01,0,1,0
"25282",5035607,1,8,2019-10-01,1,0,0
"25283",5035607,1,9,2019-10-01,1,0,0
"25284",5035608,1,1,2019-10-01,1,0,0
"25285",5035608,1,2,2019-10-01,1,0,0
"25286",5035609,1,1,2019-10-01,0,0,1
"25287",5035609,1,2,2019-10-01,1,0,0
"25288",5035609,1,3,2019-10-01,0,1,0
"25289",5035609,1,5,2019-10-01,1,0,0
"25290",5035609,1,6,2019-10-01,0,0,1
"25291",5035610,1,1,2019-10-01,1,0,0
"25292",5035610,1,2,2019-10-01,0,1,0
"25293",5035610,1,3,2019-10-01,0,0,1
"25294",5035611,1,1,2019-10-01,1,0,0
"25295",5035611,1,2,2019-10-01,1,0,0
"25296",5035611,1,3,2019-10-01,0,1,0
"25297",5035611,1,4,2019-10-01,0,1,0
"25298",5035611,1,5,2019-10-01,0,1,0
"25299",5035611,1,7,2019-10-01,1,0,0
"25300",5035612,1,1,2019-10-01,1,0,0
"25301",5035612,1,2,2019-10-01,1,0,0
"25302",5035612,1,3,2019-10-01,0,1,0
"25303",5035613,1,1,2019-10-01,1,0,0
"25304",5035613,1,2,2019-10-01,1,0,0
"25305",5035613,1,3,2019-10-01,0,1,0
"25306",5035613,1,4,2019-10-01,0,1,0
"25307",5035614,1,1,2019-10-01,1,0,0
"25308",5035614,1,2,2019-10-01,1,0,0
"25309",5035614,1,3,2019-10-01,0,1,0
"25310",5035614,1,5,2019-10-01,1,0,0
"25311",5035614,1,6,2019-10-01,0,1,0
"25312",5035614,1,8,2019-10-01,1,0,0
"25313",5035614,2,1,2019-10-01,0,1,0
"25314",5035614,3,1,2019-10-01,1,0,0
"25315",5035615,1,1,2019-10-01,1,0,0
"25316",5035615,1,2,2019-10-01,0,1,0
"25317",5035615,1,3,2019-10-01,1,0,0
"25318",5035615,1,4,2019-10-01,1,0,0
"25319",5035615,1,5,2019-10-01,1,0,0
"25320",5035616,1,1,2019-10-01,0,0,1
"25321",5035616,1,2,2019-10-01,1,0,0
"25322",5035617,1,1,2019-10-01,1,0,0
"25323",5035617,1,2,2019-10-01,0,1,0
"25324",5035617,1,3,2019-10-01,0,1,0
"25325",5035617,1,4,2019-10-01,0,1,0
"25326",5035618,1,1,2019-10-01,0,1,0
"25327",5035618,1,2,2019-10-01,1,0,0
"25328",5035618,1,3,2019-10-01,0,1,0
"25329",5035619,1,1,2019-10-01,1,0,0
"25330",5035619,1,2,2019-10-01,1,0,0
"25331",5035620,1,1,2019-10-01,1,0,0
"25332",5035620,1,2,2019-10-01,1,0,0
"25333",5035620,1,3,2019-10-01,0,1,0
"25334",5035620,1,4,2019-10-01,1,0,0
"25335",5035621,1,1,2019-10-01,1,0,0
"25336",5035621,1,2,2019-10-01,1,0,0
"25337",5035621,1,3,2019-10-01,0,1,0
"25338",5035622,1,1,2019-10-01,0,1,0
"25339",5035622,1,2,2019-10-01,1,0,0
"25340",5035623,1,1,2019-10-01,0,1,0
"25341",5035623,1,2,2019-10-01,1,0,0
"25342",5035623,2,1,2019-10-01,1,0,0
"25343",5035625,1,1,2019-10-01,0,1,0
"25344",5035626,1,1,2019-10-01,1,0,0
"25345",5035626,1,2,2019-10-01,1,0,0
"25346",5035627,1,1,2019-10-01,1,0,0
"25347",5035627,1,2,2019-10-01,1,0,0
"25348",5035627,1,3,2019-10-01,1,0,0
"25349",5035628,1,1,2019-10-01,0,0,1
"25350",5035628,1,2,2019-10-01,0,1,0
"25351",5035628,1,3,2019-10-01,1,0,0
"25352",5035628,1,4,2019-10-01,0,1,0
"25353",5035629,1,1,2019-10-01,1,0,0
"25354",5035629,1,2,2019-10-01,0,0,1
"25355",5035629,1,3,2019-10-01,0,1,0
"25356",5035629,1,4,2019-10-01,0,1,0
"25357",5035629,1,5,2019-10-01,0,1,0
"25358",5035630,1,1,2019-10-01,0,1,0
"25359",5035630,1,2,2019-10-01,1,0,0
"25360",5035630,1,3,2019-10-01,0,1,0
"25361",5035630,1,4,2019-10-01,0,1,0
"25362",5035630,1,5,2019-10-01,0,1,0
"25363",5035630,1,6,2019-10-01,1,0,0
"25364",5035630,1,7,2019-10-01,0,1,0
"25365",5035630,1,8,2019-10-01,1,0,0
"25366",5035630,1,9,2019-10-01,0,0,1
"25367",5035630,1,10,2019-10-01,0,1,0
"25368",5035630,1,11,2019-10-01,0,1,0
"25369",5035630,1,12,2019-10-01,1,0,0
"25370",5035630,1,13,2019-10-01,0,1,0
"25371",5035630,1,15,2019-10-01,1,0,0
"25372",5035631,1,1,2019-10-01,1,0,0
"25373",5035631,1,4,2019-10-01,1,0,0
"25374",5035631,1,5,2019-10-01,0,1,0
"25375",5035632,1,1,2019-10-01,1,0,0
"25376",5035632,1,2,2019-10-01,0,1,0
"25377",5035632,1,3,2019-10-01,1,0,0
"25378",5035632,1,4,2019-10-01,1,0,0
"25379",5035633,1,1,2019-10-01,1,0,0
"25380",5035633,1,2,2019-10-01,1,0,0
"25381",5035634,1,1,2019-10-01,1,0,0
"25382",5035634,1,2,2019-10-01,1,0,0
"25383",5035634,1,3,2019-10-01,1,0,0
"25384",5035634,1,4,2019-10-01,1,0,0
"25385",5035634,1,5,2019-10-01,1,0,0
"25386",5035634,1,7,2019-10-01,1,0,0
"25387",5035635,1,1,2019-10-01,1,0,0
"25388",5035635,1,2,2019-10-01,0,1,0
"25389",5035636,1,1,2019-10-01,1,0,0
"25390",5035636,1,2,2019-10-01,0,1,0
"25391",5035637,1,1,2019-10-01,1,0,0
"25392",5035638,1,1,2019-10-01,1,0,0
"25393",5035638,1,2,2019-10-01,1,0,0
"25394",5035638,1,3,2019-10-01,1,0,0
"25395",5035639,1,1,2019-10-01,1,0,0
"25396",5035639,1,2,2019-10-01,1,0,0
"25397",5035639,1,4,2019-10-01,1,0,0
"25398",5035640,1,1,2019-10-01,1,0,0
"25399",5035640,1,2,2019-10-01,0,0,1
"25400",5035640,1,3,2019-10-01,0,1,0
"25401",5035641,1,1,2019-10-01,1,0,0
"25402",5035641,1,2,2019-10-01,0,1,0
"25403",5035641,1,3,2019-10-01,0,1,0
"25404",5035641,1,6,2019-10-01,0,1,0
"25405",5035642,1,1,2019-10-01,0,1,0
"25406",5035642,1,2,2019-10-01,1,0,0
"25407",5035642,1,3,2019-10-01,0,1,0
"25408",5035642,1,4,2019-10-01,1,0,0
"25409",5035643,1,1,2019-10-01,1,0,0
"25410",5035643,1,2,2019-10-01,1,0,0
"25411",5035643,1,3,2019-10-01,0,1,0
"25412",5035643,1,5,2019-10-01,1,0,0
"25413",5035644,1,1,2019-10-01,0,1,0
"25414",5035644,1,2,2019-10-01,1,0,0
"25415",5035644,1,3,2019-10-01,1,0,0
"25416",5035644,1,4,2019-10-01,0,1,0
"25417",5035644,1,5,2019-10-01,0,1,0
"25418",5035644,1,6,2019-10-01,0,1,0
"25419",5035644,1,7,2019-10-01,0,1,0
"25420",5035645,1,1,2019-10-01,0,1,0
"25421",5035645,1,2,2019-10-01,0,1,0
"25422",5035645,1,3,2019-10-01,1,0,0
"25423",5035646,1,1,2019-10-01,1,0,0
"25424",5035646,1,2,2019-10-01,1,0,0
"25425",5035647,1,1,2019-10-01,1,0,0
"25426",5035647,1,2,2019-10-01,0,1,0
"25427",5035647,1,3,2019-10-01,1,0,0
"25428",5035647,1,4,2019-10-01,1,0,0
"25429",5035647,1,5,2019-10-01,1,0,0
"25430",5035647,1,7,2019-10-01,1,0,0
"25431",5035648,1,1,2019-10-01,1,0,0
"25432",5035648,1,2,2019-10-01,1,0,0
"25433",5035648,1,3,2019-10-01,1,0,0
"25434",5035648,1,4,2019-10-01,0,1,0
"25435",5035648,1,5,2019-10-01,1,0,0
"25436",5035648,1,6,2019-10-01,1,0,0
"25437",5035649,1,1,2019-10-01,1,0,0
"25438",5035649,1,2,2019-10-01,1,0,0
"25439",5035650,1,1,2019-10-01,1,0,0
"25440",5035650,1,2,2019-10-01,0,1,0
"25441",5035650,1,5,2019-10-01,0,1,0
"25442",5035650,1,6,2019-10-01,1,0,0
"25443",5035651,1,1,2019-10-01,1,0,0
"25444",5035651,1,2,2019-10-01,0,1,0
"25445",5035651,1,3,2019-10-01,1,0,0
"25446",5035651,1,4,2019-10-01,0,1,0
"25447",5035651,1,5,2019-10-01,0,1,0
"25448",5035651,1,6,2019-10-01,0,0,1
"25449",5035652,1,1,2019-10-01,1,0,0
"25450",5035652,1,2,2019-10-01,1,0,0
"25451",5035652,1,3,2019-10-01,0,1,0
"25452",5035652,1,4,2019-10-01,0,1,0
"25453",5035653,1,1,2019-10-01,1,0,0
"25454",5035653,1,2,2019-10-01,0,1,0
"25455",5035654,1,1,2019-10-01,0,1,0
"25456",5035654,1,2,2019-10-01,0,1,0
"25457",5035655,1,1,2019-10-01,1,0,0
"25458",5035655,1,2,2019-10-01,0,1,0
"25459",5035655,1,3,2019-10-01,0,1,0
"25460",5035655,1,5,2019-10-01,1,0,0
"25461",5035656,1,1,2019-10-01,0,1,0
"25462",5035656,1,2,2019-10-01,0,1,0
"25463",5035657,1,1,2019-10-01,1,0,0
"25464",5035657,1,2,2019-10-01,1,0,0
"25465",5035658,1,1,2019-10-01,0,1,0
"25466",5035658,1,2,2019-10-01,1,0,0
"25467",5035658,1,3,2019-10-01,0,1,0
"25468",5035659,1,1,2019-10-01,0,0,1
"25469",5035659,1,2,2019-10-01,1,0,0
"25470",5035659,1,3,2019-10-01,1,0,0
"25471",5035659,1,5,2019-10-01,0,0,1
"25472",5035659,1,6,2019-10-01,0,1,0
"25473",5035660,1,1,2019-10-01,1,0,0
"25474",5035661,1,1,2019-10-01,1,0,0
"25475",5035661,1,2,2019-10-01,1,0,0
"25476",5035662,1,1,2019-10-01,1,0,0
"25477",5035662,1,2,2019-10-01,1,0,0
"25478",5035662,1,3,2019-10-01,0,1,0
"25479",5035663,1,1,2019-10-01,1,0,0
"25480",5035663,1,2,2019-10-01,0,1,0
"25481",5035664,1,1,2019-10-01,1,0,0
"25482",5035664,1,2,2019-10-01,1,0,0
"25483",5035664,1,3,2019-10-01,1,0,0
"25484",5035664,1,4,2019-10-01,1,0,0
"25485",5035665,1,1,2019-10-01,1,0,0
"25486",5035665,1,2,2019-10-01,1,0,0
"25487",5035665,1,3,2019-10-01,1,0,0
"25488",5035665,1,4,2019-10-01,1,0,0
"25489",5035666,1,1,2019-10-01,1,0,0
"25490",5035666,1,2,2019-10-01,0,0,1
"25491",5035666,1,3,2019-10-01,0,1,0
"25492",5035666,1,4,2019-10-01,1,0,0
"25493",5035666,1,5,2019-10-01,1,0,0
"25494",5035667,1,1,2019-10-01,1,0,0
"25495",5035667,1,2,2019-10-01,1,0,0
"25496",5035667,1,3,2019-10-01,0,1,0
"25497",5035669,1,1,2019-10-01,1,0,0
"25498",5035669,1,2,2019-10-01,1,0,0
"25499",5035671,1,1,2019-10-01,1,0,0
"25500",5035671,1,2,2019-10-01,1,0,0
"25501",5035671,1,3,2019-10-01,1,0,0
"25502",5035671,1,4,2019-10-01,1,0,0
"25503",5035672,1,1,2019-10-01,1,0,0
"25504",5035672,1,2,2019-10-01,0,1,0
"25505",5035673,1,1,2019-10-01,1,0,0
"25506",5035673,1,2,2019-10-01,1,0,0
"25507",5035673,1,5,2019-10-01,0,1,0
"25508",5035673,1,6,2019-10-01,1,0,0
"25509",5035674,1,1,2019-10-01,1,0,0
"25510",5035674,1,2,2019-10-01,1,0,0
"25511",5035674,1,3,2019-10-01,0,1,0
"25512",5035674,1,4,2019-10-01,0,1,0
"25513",5035674,1,5,2019-10-01,0,1,0
"25514",5035675,1,1,2019-10-01,0,1,0
"25515",5035675,1,2,2019-10-01,0,1,0
"25516",5035676,1,1,2019-10-01,1,0,0
"25517",5035676,1,2,2019-10-01,1,0,0
"25518",5035676,1,3,2019-10-01,1,0,0
"25519",5035676,1,4,2019-10-01,0,1,0
"25520",5035677,1,1,2019-10-01,0,1,0
"25521",5035677,1,2,2019-10-01,1,0,0
"25522",5035677,1,3,2019-10-01,1,0,0
"25523",5035678,1,1,2019-10-01,0,1,0
"25524",5035678,1,2,2019-10-01,0,1,0
"25525",5035679,1,1,2019-10-01,1,0,0
"25526",5035679,1,2,2019-10-01,1,0,0
"25527",5035680,1,1,2019-10-01,0,1,0
"25528",5035680,1,2,2019-10-01,0,1,0
"25529",5035681,1,1,2019-10-01,1,0,0
"25530",5035681,1,2,2019-10-01,0,1,0
"25531",5035682,1,1,2019-10-01,0,1,0
"25532",5035682,1,2,2019-10-01,0,1,0
"25533",5035682,1,3,2019-10-01,1,0,0
"25534",5035682,1,4,2019-10-01,1,0,0
"25535",5035683,1,1,2019-10-01,1,0,0
"25536",5035683,1,2,2019-10-01,1,0,0
"25537",5035684,1,1,2019-10-01,1,0,0
"25538",5035685,1,1,2019-10-01,1,0,0
"25539",5035685,1,2,2019-10-01,0,1,0
"25540",5035697,1,1,2019-10-01,1,0,0
"25541",5035697,1,2,2019-10-01,1,0,0
"25542",5035697,1,3,2019-10-01,0,1,0
"25543",5038758,1,1,2019-10-01,1,0,0
"25544",5038758,1,2,2019-10-01,0,1,0
"25545",5038758,1,3,2019-10-01,0,1,0
"25546",5038758,1,5,2019-10-01,1,0,0
"25547",5038759,1,1,2019-10-01,1,0,0
"25548",5038759,1,2,2019-10-01,1,0,0
"25549",5038759,1,3,2019-10-01,0,1,0
"25550",5038759,1,4,2019-10-01,0,1,0
"25551",5038759,1,5,2019-10-01,0,1,0
"25552",5038760,1,1,2019-10-01,1,0,0
"25553",5038760,1,2,2019-10-01,1,0,0
"25554",5038761,1,1,2019-10-01,1,0,0
"25555",5038761,1,2,2019-10-01,1,0,0
"25556",5038761,1,3,2019-10-01,0,1,0
"25557",5038761,1,4,2019-10-01,0,1,0
"25558",5039308,1,1,2019-10-01,0,1,0
"25559",5039308,1,2,2019-10-01,0,1,0
"25560",5039308,1,3,2019-10-01,1,0,0
"25561",5039309,1,1,2019-10-01,1,0,0
"25562",5039309,1,2,2019-10-01,1,0,0
"25563",5039309,1,5,2019-10-01,0,1,0
"25564",5039310,1,1,2019-10-01,1,0,0
"25565",5039310,1,2,2019-10-01,1,0,0
"25566",5039310,1,3,2019-10-01,1,0,0
"25567",5039311,1,1,2019-10-01,0,1,0
"25568",5039311,1,2,2019-10-01,1,0,0
"25569",5039311,1,3,2019-10-01,0,0,1
"25570",5039311,1,4,2019-10-01,1,0,0
"25571",5039311,1,5,2019-10-01,1,0,0
"25572",5039312,1,1,2019-10-01,1,0,0
"25573",5039312,1,2,2019-10-01,0,1,0
"25574",5039312,1,3,2019-10-01,0,1,0
"25575",5039312,1,5,2019-10-01,0,1,0
"25576",5039312,1,6,2019-10-01,1,0,0
"25577",5039313,1,1,2019-10-01,1,0,0
"25578",5039313,1,2,2019-10-01,1,0,0
"25579",5039313,1,5,2019-10-01,1,0,0
"25580",5039314,1,1,2019-10-01,0,1,0
"25581",5039314,1,2,2019-10-01,0,1,0
"25582",5039314,1,3,2019-10-01,1,0,0
"25583",5039314,1,4,2019-10-01,0,0,1
"25584",5039314,1,5,2019-10-01,0,1,0
"25585",5039314,1,6,2019-10-01,1,0,0
"25586",5039315,1,1,2019-10-01,0,1,0
"25587",5039315,1,2,2019-10-01,0,1,0
"25588",5039315,1,3,2019-10-01,0,1,0
"25589",5039315,1,4,2019-10-01,1,0,0
"25590",5040526,1,1,2019-10-01,0,1,0
"25591",5040526,1,2,2019-10-01,1,0,0
"25592",5040526,1,3,2019-10-01,1,0,0
"25593",5040526,1,4,2019-10-01,1,0,0
"25594",5040526,1,7,2019-10-01,0,1,0
"25595",5040527,1,1,2019-10-01,1,0,0
"25596",5040527,1,2,2019-10-01,1,0,0
"25597",5040527,1,3,2019-10-01,1,0,0
"25598",5040527,1,4,2019-10-01,1,0,0
"25599",5040527,1,7,2019-10-01,1,0,0
"25600",5040527,1,8,2019-10-01,1,0,0
"25601",5040528,1,1,2019-10-01,0,1,0
"25602",5040528,1,2,2019-10-01,1,0,0
"25603",5040529,1,1,2019-10-01,1,0,0
"25604",5040529,1,2,2019-10-01,1,0,0
"25605",5040529,1,3,2019-10-01,0,0,1
"25606",5040530,1,1,2019-10-01,1,0,0
"25607",5040530,1,2,2019-10-01,1,0,0
"25608",5040531,1,1,2019-10-01,1,0,0
"25609",5040531,1,2,2019-10-01,1,0,0
"25610",5040532,1,1,2019-10-01,1,0,0
"25611",5040532,1,2,2019-10-01,1,0,0
"25612",5040532,1,3,2019-10-01,1,0,0
"25613",5040533,1,1,2019-10-01,0,1,0
"25614",5040533,1,2,2019-10-01,0,1,0
"25615",5040533,1,3,2019-10-01,0,1,0
"25616",5040533,1,4,2019-10-01,1,0,0
"25617",5040534,1,1,2019-10-01,0,1,0
"25618",5040534,1,2,2019-10-01,1,0,0
"25619",5040534,1,3,2019-10-01,1,0,0
"25620",5040534,1,4,2019-10-01,1,0,0
"25621",5040534,1,5,2019-10-01,0,1,0
"25622",5040535,1,1,2019-10-01,1,0,0
"25623",5040535,1,2,2019-10-01,1,0,0
"25624",5040535,1,4,2019-10-01,0,1,0
"25625",5040536,1,1,2019-10-01,1,0,0
"25626",5040536,1,2,2019-10-01,0,1,0
"25627",5040536,1,3,2019-10-01,0,1,0
"25628",5040536,1,4,2019-10-01,0,1,0
"25629",5040537,1,1,2019-10-01,0,1,0
"25630",5040537,1,2,2019-10-01,1,0,0
"25631",5040537,1,3,2019-10-01,0,0,1
"25632",5040537,1,4,2019-10-01,1,0,0
"25633",5040537,1,5,2019-10-01,0,0,1
"25634",5040537,1,6,2019-10-01,0,1,0
"25635",5040537,1,8,2019-10-01,0,1,0
"25636",5040538,1,1,2019-10-01,1,0,0
"25637",5040538,1,2,2019-10-01,1,0,0
"25638",5040538,1,3,2019-10-01,0,1,0
"25639",5040539,1,1,2019-10-01,1,0,0
"25640",5040539,1,2,2019-10-01,0,0,1
"25641",5040539,1,3,2019-10-01,0,1,0
"25642",5040539,1,4,2019-10-01,0,1,0
"25643",5040540,1,1,2019-10-01,0,1,0
"25644",5040542,1,1,2019-10-01,1,0,0
"25645",5040543,1,1,2019-10-01,1,0,0
"25646",5040543,1,2,2019-10-01,1,0,0
"25647",5040544,1,1,2019-10-01,1,0,0
"25648",5040544,1,2,2019-10-01,1,0,0
"25649",5040545,1,1,2019-10-01,1,0,0
"25650",5040545,1,2,2019-10-01,1,0,0
"25651",5040545,1,3,2019-10-01,1,0,0
"25652",5040545,1,4,2019-10-01,1,0,0
"25653",5040545,1,5,2019-10-01,0,1,0
"25654",5040545,1,6,2019-10-01,1,0,0
"25655",5040545,1,8,2019-10-01,1,0,0
"25656",5040546,1,1,2019-10-01,1,0,0
"25657",5040546,1,2,2019-10-01,1,0,0
"25658",5040546,1,3,2019-10-01,1,0,0
"25659",5040546,1,4,2019-10-01,1,0,0
"25660",5040546,1,5,2019-10-01,1,0,0
"25661",5040547,1,1,2019-10-01,0,1,0
"25662",5040547,1,2,2019-10-01,1,0,0
"25663",5040547,1,3,2019-10-01,1,0,0
"25664",5040547,1,4,2019-10-01,0,1,0
"25665",5040548,1,1,2019-10-01,1,0,0
"25666",5040548,1,2,2019-10-01,1,0,0
"25667",5040549,1,1,2019-10-01,0,1,0
"25668",5040549,1,2,2019-10-01,1,0,0
"25669",5040549,1,3,2019-10-01,1,0,0
"25670",5040549,1,4,2019-10-01,0,1,0
"25671",5040549,1,5,2019-10-01,1,0,0
"25672",5040549,1,6,2019-10-01,1,0,0
"25673",5040549,1,7,2019-10-01,0,1,0
"25674",5040549,1,8,2019-10-01,0,1,0
"25675",5040549,1,9,2019-10-01,1,0,0
"25676",5040549,1,10,2019-10-01,1,0,0
"25677",5040549,1,11,2019-10-01,1,0,0
"25678",5040549,1,12,2019-10-01,0,1,0
"25679",5040549,1,14,2019-10-01,1,0,0
"25680",5040549,1,15,2019-10-01,1,0,0
"25681",5040550,1,1,2019-10-01,0,1,0
"25682",5040550,1,2,2019-10-01,0,1,0
"25683",5040550,1,3,2019-10-01,1,0,0
"25684",5040551,1,1,2019-10-01,1,0,0
"25685",5040551,1,2,2019-10-01,0,0,1
"25686",5040551,1,4,2019-10-01,1,0,0
"25687",5040552,1,1,2019-10-01,1,0,0
"25688",5040552,1,2,2019-10-01,1,0,0
"25689",5040552,1,3,2019-10-01,1,0,0
"25690",5040552,1,4,2019-10-01,1,0,0
"25691",5040553,1,1,2019-10-01,1,0,0
"25692",5040553,1,2,2019-10-01,1,0,0
"25693",5040553,1,3,2019-10-01,0,1,0
"25694",5040554,1,1,2019-10-01,1,0,0
"25695",5040554,1,2,2019-10-01,1,0,0
"25696",5040554,1,3,2019-10-01,0,0,1
"25697",5040554,1,4,2019-10-01,1,0,0
"25698",5040555,1,1,2019-10-01,1,0,0
"25699",5040555,1,2,2019-10-01,0,1,0
"25700",5040556,1,1,2019-10-01,1,0,0
"25701",5040556,1,2,2019-10-01,1,0,0
"25702",5040556,1,3,2019-10-01,1,0,0
"25703",5040556,1,4,2019-10-01,1,0,0
"25704",5040556,1,5,2019-10-01,1,0,0
"25705",5040556,1,6,2019-10-01,0,0,1
"25706",5040556,1,7,2019-10-01,0,1,0
"25707",5040556,1,8,2019-10-01,0,1,0
"25708",5040556,1,9,2019-10-01,1,0,0
"25709",5040557,1,1,2019-10-01,1,0,0
"25710",5040557,1,2,2019-10-01,1,0,0
"25711",5040557,1,3,2019-10-01,0,0,1
"25712",5040557,1,4,2019-10-01,1,0,0
"25713",5040557,1,5,2019-10-01,1,0,0
"25714",5040558,1,1,2019-10-01,0,1,0
"25715",5040558,1,2,2019-10-01,0,1,0
"25716",5040558,1,3,2019-10-01,0,1,0
"25717",5040558,1,4,2019-10-01,1,0,0
"25718",5040558,1,5,2019-10-01,1,0,0
"25719",5040558,1,6,2019-10-01,0,1,0
"25720",5040558,1,7,2019-10-01,0,1,0
"25721",5040559,1,1,2019-10-01,0,1,0
"25722",5040559,1,2,2019-10-01,0,1,0
"25723",5040559,1,3,2019-10-01,1,0,0
"25724",5040559,1,4,2019-10-01,1,0,0
"25725",5040560,1,1,2019-10-01,1,0,0
"25726",5040560,1,2,2019-10-01,0,1,0
"25727",5040560,2,1,2019-10-01,1,0,0
"25728",5040560,2,2,2019-10-01,1,0,0
"25729",5040560,2,3,2019-10-01,0,1,0
"25730",5040561,1,1,2019-10-01,1,0,0
"25731",5040561,2,1,2019-10-01,1,0,0
"25732",5040561,2,2,2019-10-01,0,1,0
"25733",5040562,1,1,2019-10-01,1,0,0
"25734",5040562,1,2,2019-10-01,1,0,0
"25735",5040562,1,3,2019-10-01,0,0,1
"25736",5040562,1,4,2019-10-01,0,1,0
"25737",5040563,1,1,2019-10-01,0,1,0
"25738",5040563,1,2,2019-10-01,1,0,0
"25739",5040563,1,3,2019-10-01,0,1,0
"25740",5040564,1,1,2019-10-01,1,0,0
"25741",5040564,1,2,2019-10-01,0,1,0
"25742",5040564,1,5,2019-10-01,1,0,0
"25743",5040564,1,6,2019-10-01,1,0,0
"25744",5040564,1,7,2019-10-01,0,1,0
"25745",5040564,1,8,2019-10-01,0,1,0
"25746",5040565,1,1,2019-10-01,1,0,0
"25747",5040565,1,2,2019-10-01,1,0,0
"25748",5040566,1,1,2019-10-01,0,1,0
"25749",5040566,1,2,2019-10-01,0,1,0
"25750",5040566,1,3,2019-10-01,1,0,0
"25751",5040566,1,4,2019-10-01,0,1,0
"25752",5040566,1,5,2019-10-01,0,1,0
"25753",5040566,1,6,2019-10-01,0,1,0
"25754",5040567,1,1,2019-10-01,1,0,0
"25755",5040567,1,2,2019-10-01,0,0,1
"25756",5040567,1,3,2019-10-01,0,1,0
"25757",5040567,1,5,2019-10-01,0,1,0
"25758",5040568,1,1,2019-10-01,1,0,0
"25759",5040568,1,2,2019-10-01,0,0,1
"25760",5040568,1,4,2019-10-01,1,0,0
"25761",5040569,1,1,2019-10-01,1,0,0
"25762",5040569,1,2,2019-10-01,0,1,0
"25763",5040569,1,4,2019-10-01,1,0,0
"25764",5040569,1,5,2019-10-01,0,1,0
